gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ALU	1.795028138437771	1.802110356677071	1.802262140493815	1.8022568617494295
AluJb	2.318032549209813	2.3068572260330678	2.3033308372912704	2.3286179894125625
AluJo	0	0	0	0
AluJr	-0.4267279405930363	-0.4230860237703284	-0.42304858616236873	-0.4230498882209223
AluJr4	1.1560113736950062	1.166698188491824	1.1486022930013604	1.155952247866296
AluSc	4.514125765673636	4.523142536721075	4.530717514942366	4.55735608625408
AluSc5	4.109616275277262	4.136032689967804	4.1299888924417765	4.109212259793541
AluSc8	3.3488243112535105	3.326784827978429	3.352101554123801	3.369601110213935
AluSg	2.83360998030112	2.851274315846777	2.858701816863537	2.8515645663658122
AluSg1	1.157958099756925	1.1615140360258231	1.1615942019764793	1.168884792796552
AluSg4	2.2508702122805904	2.243288259582369	2.239851945561689	2.236204562012891
AluSg7	4.849087353825416	4.881253195169955	4.91800225484918	4.888848850082933
AluSp	4.2546298318018865	4.284558152451456	4.295468273863279	4.271632853464784
AluSq	3.4631267547813267	3.473341079548928	3.4843356831101637	3.505211371371164
AluSq10	2.6452591488326087	2.623207441074377	2.645052390864267	2.641457013276822
AluSq2	3.441710364901535	3.4268476707234496	3.4830760014168822	3.4271049981388453
AluSq4	2.6921243332529183	2.6952931059228504	2.702713987557728	2.684710502756378
AluSx	2.5656160350895294	2.5689914020061764	2.590713645044007	2.579993699144099
AluSx1	1.2987942426285704	1.316873177412115	1.3097864113653368	1.3061301671264098
AluSx3	2.0816670510903164	2.081399034008023	2.0815563554516707	2.0851771969738304
AluSx4	3.217862522871411	3.1887803051297516	3.203384226887788	3.2069306051198248
AluSz	0.5709114205291126	0.5708923468983566	0.5819154581801224	0.5819117714257467
AluSz6	2.978591055963014	2.9564462895452546	3.013793669747134	2.992726406157271
AluY	0.3133428509390203	0.31327270144326497	0.30962863957299797	0.3206353108600065
AluYa1	0.5671241538490072	0.567105129537688	0.5853945242264746	0.5708006331297618
AluYa4	-0.003361631057488352	-0.007083320591963294	-0.0033893242328831103	2.7952370712311424e-4
AluYa5	-0.01698068557076142	-0.009707068543378194	-0.016985916339326293	-0.009638676734980003
AluYa8	0	0	0	0
AluYb10	0.3158396219024546	0.3121148410723096	0.31581062665856813	0.3231344264316057
AluYb11	-0.42879513280400894	-0.42880466504986425	-0.4287990699929255	-0.417792654497194
AluYb3a1	1.6773662017879591	1.6882415642967334	1.6920008778327396	1.6992300549662107
AluYb3a2	2.977095225978753	2.9839637021897607	3.0020678005494768	3.0020540591443217
AluYb8	0	0	0	0
AluYb8a1	-0.016763391430079735	-0.00948956717196962	-0.009418708112310995	-0.016768881870299623
AluYb9	1.3180481560170834	1.3105887974651684	1.3252375403077277	1.310637525055956
AluYbc3a	2.2193097625767555	2.2155401515226854	2.25178668428706	2.244651838022604
AluYc1	0	0	0	0
AluYc2	0.5680447138084965	0.5788347062932617	0.5680144987125125	0.5643315180172739
AluYc5	0.5709114205291126	0.5708923468983566	0.5819154581801224	0.5819117714257467
AluYd2	-0.4085595385075831	-0.4196592109601189	-0.41965356666534254	-0.4196537629718321
AluYd3	0.30699680719588046	0.30698092490550066	0.32164213068609676	0.31067447927037667
AluYd3a1	4.582668399190999	4.557681228986766	4.551670829718729	4.565232440919098
AluYd8	1.164122309330179	1.1566897797596147	1.1713649928398238	1.1677190365697225
AluYe2	-0.012335232289987114	-0.012347957580971191	-0.008655107880232474	-0.0013333956063258743
AluYe5	2.9689933526873937	2.972345285457553	3.0116655034847795	2.9940774625246167
AluYf1	-1.0064882243634927	-1.0065107089220915	-1.0065020560451208	-0.9991453298094513
AluYf2	0.7913560508063161	0.7986238357176141	0.8023543552401752	0.7986976153165538
AluYf5	0.9962328527403281	0.9851230760486523	0.9851380137700301	1.003419597084329
AluYg6	1.164122309330179	1.1566897797596147	1.1713649928398238	1.1677190365697225
AluYh9	3.8790175642145455	3.8676357567206097	3.8855696484123254	3.8786058941719452
AluYi6	-1.0064882243634927	-1.0065107089220915	-1.0065020560451208	-0.9991453298094513
AluYk11	-1.7267667273909166	-1.7267853130877246	-1.7247367602859278	-1.7267747576433858
AluYk12	0	0	0	0
AluYk13	2.8280683402039504	2.8205473857326795	2.8637571540175553	2.8602277877377262
AmnSINE1_HS	0	0	0	0
CR1_HS	0	0	0	0
CR1_Mam	0	0	0	0
CR1L	0	0	0	0
DeuSINE	0	0	0	0
ERV3-16A3_I	0	0	0	0
ERV3-16A3_LTR	0	0	0	0
ERVL	3.339219856427466	3.36987968373474	3.3209712843313426	3.34251721762659
ERVL-B4	3.5129625720219955	3.477259675350129	3.4633223912150273	3.474075288762709
ERVL-E	0	0	0	0
FAM	0	0	0	0
FLAM	-0.41777162159675507	-0.4214904176458235	-0.41412642184797716	-0.4214849848940429
FRAM	-0.4199471306109644	-0.42001095735946503	-0.41997349329826655	-0.4236584847282093
HAL1	0	0	0	0
HAL1B	0	0	0	0
HARLEQUIN	7.503596100186979	7.436974760363475	7.398500629364526	7.427683368438178
HERV-Fc1	6.388411529556132	6.442826144007461	6.372693194188707	6.341151576752009
HERV-Fc2	0	0	0	0
HERV-K14CI	0.8004078875116669	0.8039007403455015	0.7966845423262502	0.796682981714996
HERV-K14I	7.137538826112368	7.244561608486612	7.05076160560277	7.081240146449018
HERV1_I	4.818556415222265	4.810023384261933	4.730869705341974	4.748179149777514
HERV1_LTRb	1.9898800936604784	1.9968742443496272	1.9934339628746374	1.9934285570268562
HERV16	0	0	0	0
HERV17	6.935654257719487	6.932703243713955	6.933405183369369	6.989478105209565
HERV19I	4.597307982829289	4.616040434186153	4.6035487095213306	4.616955313185539
HERV3	2.6287837795264273	2.635671635347464	2.635904801826785	2.6466475005600882
HERV35I	0.0012421666376619639	-0.006175450124906346	0.0011922049085641372	-0.006168200734505696
HERV4_I	4.544532835546989	4.549455832196988	4.530466410546795	4.485533067022632
HERV49I	0.30804840138442774	0.3116851509659176	0.31904982844685303	0.31172487569012525
HERV9	4.873158989232185	4.880519960355544	4.798852358601245	4.816031755863453
HERVE	0	0	0	0
HERVE_a	7.186995289067319	7.171399322729178	7.038730978652213	7.121406932265549
HERVH	5.469437032299814	5.4856593012845725	5.4524530232883635	5.499502837530471
HERVI	2.074011545295466	2.077407458577252	2.070266082894625	2.0919751898322194
HERVIP10F	2.801468549626593	2.8115386654120154	2.7940740386663045	2.7831841141090456
HERVIP10FH	5.34250137339709	5.362523363731821	5.3351159317941	5.391865132554573
HERVK	8.176253920451824	8.229238988286289	7.840929923886468	7.867166339931601
HERVK11DI	3.019426420420754	3.0542545048293537	3.026486597483049	3.0228789012956567
HERVK11I	6.516102603541134	6.5534236660752105	6.348307225878378	6.351305990697206
HERVK13I	0	0	0	0
HERVK22I	5.226694363645788	5.202292910499034	5.148010767166866	5.181108440981761
HERVK3I	3.729656709732558	3.7147905986483933	3.72927159702846	3.7187393726872533
HERVK9I	7.794870472921339	7.755341747023885	7.518065359724024	7.5179331398179094
HERVKC4	2.7870509357123483	2.7685571340132356	2.818926904937028	2.801268864414625
HERVL	8.672928675246688	8.62058977233235	8.395743394605365	8.432792184614481
HERVL66I	5.109167658351924	5.084609358530876	5.079354978586056	5.042803508730507
HERVL74	-1.726766555117222	-1.7267851346325225	-1.7267742037447191	-1.7247376421230685
HERVS71	2.668638947969826	2.7073244284208418	2.6648832765525095	2.68300696204639
HUERS-P1	6.283392759223608	6.3058712905476115	6.207531252642343	6.198531488895926
IN25	0	0	0	0
L1	6.279827593512862	6.2952380556618	6.231893421734719	6.303143384465257
L1HS	4.390323091030816	4.403130281633005	4.450837258835452	4.41747854548601
L1M1_5	5.701097164333098	5.744951019974134	5.86399419790203	5.858237818186444
L1M1B_5	0.5697921951744361	0.577062220252099	0.5771368069783142	0.5771342129271353
L1M2_5	-1.0063135081724475	-1.006335620683737	-0.9989672016074097	-1.0063280295169958
L1M2A_5	-1.7267617768993822	-1.7247620353099269	-1.7267693549679488	-1.7267697304262308
L1M2A1_5	-1.7247188752681777	-1.7267889253336157	-1.7267779171780107	-1.7267782988108968
L1M2B_5	0	0	0	0
L1M2C_5	1.5795581884354848	1.5828336123798636	1.5611544822107657	1.5648380721436959
L1M3A_5	0	0	0	0
L1M3B_5	0	0	0	0
L1M3C_5	0	0	0	0
L1M3D_5	0	0	0	0
L1M3DE_5	0	0	0	0
L1M4B	0	0	0	0
L1M6_5end	0	0	0	0
L1M6B_5end	0	0	0	0
L1M7_5end	0	0	0	0
L1MA1	6.113779482875287	6.107311011999511	6.143983061337734	6.129645914021628
L1MA10	1.164092499605806	1.1603159583870823	1.1713339324574066	1.1640332618003784
L1MA2	5.783605933699353	5.741323851191266	5.739906862526061	5.7582272391072244
L1MA3	5.560135185192019	5.548125562897205	5.540301440630576	5.549637397175846
L1MA4	4.507812637055471	4.534328824519997	4.561986563398182	4.568544024516015
L1MA4A	3.1304606716319423	3.129778423669934	3.1087028116175466	3.1194941394886224
L1MA5	2.5160743839642583	2.5263445123454864	2.5086724016515114	2.508666556068877
